"","sd","Q25","IQR","sp.ent","sfm","mode","meanfun","label"
"470",0.0504187367539868,0.141274382314694,0.0870221066319896,0.913538543455303,0.169765510927134,0.230117035110533,0.118520133629078,"male"
"471",0.0508319296415438,0.140625558534406,0.0918319928507596,0.910367626854918,0.148896748854543,0.136621983914209,0.118736602813262,"male"
"474",0.0490826096852864,0.142926292629263,0.0884048404840484,0.895856988610254,0.144397375373808,0.225170517051705,0.119014021671737,"male"
"475",0.0476098262083072,0.154278606965174,0.0724378109452736,0.88984638003529,0.151429238598251,0.219402985074627,0.106929574910765,"male"
"476",0.0494442005142516,0.141376228775693,0.0848257372654155,0.912275840796739,0.158158855766875,0.138123324396783,0.110918125508126,"male"
"478",0.0649763984842053,0.135437392795883,0.117667238421955,0.921480105345408,0.460855621856742,0.144562607204117,0.122067729118396,"male"
"479",0.0755476720872693,0.112567004169148,0.127742703990471,0.963778151048104,0.734822019844374,0.242310899344848,0.129275821906869,"male"
"480",0.0728593199104062,0.106876340243031,0.127290922087205,0.964797478686157,0.738278516617199,0.240571837026447,0.124194418311081,"male"
"482",0.0625762898018,0.123986135181976,0.113067590987868,0.904167563394729,0.44315295883648,0.230745233968804,0.100155311214847,"male"
"485",0.0742101517527468,0.109528585757272,0.118936810431294,0.932454017941429,0.577056213972714,0.113600802407222,0.119849345927566,"male"
"486",0.0856926548320765,0.0608809746954077,0.177788191190253,0.943046922337863,0.611900029071177,0.125042174320525,0.138232927125253,"male"
"487",0.0879616669061805,0.109039913700108,0.142567421790723,0.937566545822666,0.568057877960368,0.133505933117584,0.140524781573548,"male"
"488",0.0825415973834593,0.105645756457565,0.132767527675277,0.948383453745121,0.647427436777284,0.125535055350554,0.10900475400052,"male"
"490",0.0812610442726486,0.116841388699796,0.128468345813479,0.940020760066909,0.601017704911528,0.133424098025868,0.134081632252111,"male"
"491",0.0802134382452158,0.0545199568500539,0.131995685005394,0.965978887621799,0.746130133582388,0.115987055016181,0.117862899244764,"male"
"493",0.0792672093427124,0.115366568914956,0.121730205278592,0.941224487888873,0.608401949191906,0.11741935483871,0.124489969441805,"male"
"494",0.0853656850592624,0.0509729187562688,0.158676028084253,0.957992790033579,0.698752994192385,0.121745235707121,0.131858634619419,"male"
"495",0.0450931834751904,0.154452091053467,0.0761884595023822,0.909849806851918,0.198080832700648,0.150153520381154,0.127690212011162,"male"
"496",0.0449397743124815,0.156009334889148,0.0743290548424738,0.898911684477813,0.191797696690691,0.209918319719953,0.135308185126513,"male"
"497",0.0429148172019605,0.165598570577725,0.0628707564026206,0.909862179494037,0.190236220209294,0.203787969029184,0.136642801656354,"male"
"498",0.0436192310652804,0.164667697063369,0.0672952086553323,0.906898713957891,0.18421793861118,0.225687789799073,0.132457599783839,"male"
"500",0.08179323610059,0.0707934943321833,0.150556924593396,0.96639251687728,0.751093677393297,0.117161163134549,0.110488933333738,"male"
"501",0.0498330124454601,0.163921034717495,0.0924438393464942,0.906782556712433,0.180812811402642,0.238447923757658,0.119024042212344,"male"
"502",0.0446311109431576,0.167149240393208,0.0698123324396783,0.90861819683437,0.186674892021078,0.22970509383378,0.129064342916689,"male"
"503",0.0449437203358152,0.16789667896679,0.0707749077490775,0.909984080380799,0.188334796527579,0.227564575645756,0.129058350388201,"male"
"504",0.0486989561920778,0.161543592186756,0.0937779895188185,0.905499333102248,0.173448944567396,0.159676036207718,0.128289247927008,"male"
"505",0.0911193599335312,0.0410829694323144,0.18707423580786,0.935641607524412,0.633295016727901,0,0.123620256807994,"male"
"507",0.0763471030089841,0.118679152291769,0.117023164120256,0.927764315660791,0.537783108027932,0,0.12271927831584,"male"
"510",0.0844765966573451,0.0726968174204355,0.149927414852038,0.933737519923443,0.575354600448295,0,0.14846707473364,"male"
"512",0.0733769864847927,0.126907630522088,0.0939759036144578,0.936580057023838,0.566636505141485,0,0.11712191586982,"male"
"513",0.0870013315767599,0.104603252833908,0.137309019221291,0.949458214665951,0.659316984393435,0,0.116985401602917,"male"
"516",0.0722898196150814,0.088500772797527,0.114899536321484,0.965826890615339,0.737768577317835,0.0906646058732612,0.0848388659581837,"male"
"517",0.0717926482678346,0.0942673338098642,0.113280914939242,0.953487075405626,0.667288348961033,0.0600428877769836,0.0886709726578681,"male"
"518",0.0683275879554499,0.0939323220536756,0.108961493582264,0.950158584488972,0.648722531490442,0.0841306884480747,0.0935076394959139,"male"
"519",0.0726993257285441,0.0878780177890724,0.104955527318933,0.963082617574706,0.727168916504162,0.0949936467598475,0.0958602658034645,"male"
"520",0.0699219831421084,0.0870850767085077,0.111687587168759,0.95933044284163,0.708366596303074,0.0849372384937239,0.0968166897931785,"male"
"523",0.0819955866720866,0.0828775398132894,0.133157605711148,0.912579155708886,0.586009844757854,0,0.0916474395806058,"male"
"524",0.0860306789119943,0.030305541170378,0.162547902641119,0.922941431099736,0.619477394450995,0,0.0948666554135198,"male"
"525",0.0837787924054323,0.074339801230478,0.142053951727402,0.907382297743454,0.57335487534525,0,0.0950866075421577,"male"
"531",0.0796346833072622,0.105080091533181,0.0785964912280702,0.87557943120449,0.4593505214099,0,0.0908059456813085,"male"
"532",0.0861224449981,0.0992618025751073,0.119450643776824,0.887039735535938,0.50055069246225,0,0.0820459128438172,"male"
"533",0.0704660000969339,0.0705241660993873,0.100258679373724,0.964036360096436,0.727163912845315,0.170211027910143,0.139353023602709,"male"
"534",0.0777816615993042,0.0558117195004803,0.114918347742555,0.967388775963229,0.712792356855074,0.137512007684918,0.136684210682893,"male"
"535",0.0623523044008116,0.129149736644093,0.0994431903686983,0.918329310607141,0.440612699537575,0.139473288186606,0.130410073191315,"male"
"536",0.0669089762804661,0.116706689536878,0.0560320182961692,0.93538803131184,0.564340578198687,0.116546598056032,0.120920852875899,"male"
"537",0.07206724375494,0.115304136253041,0.0732360097323601,0.954526283140594,0.665344898263476,0.128248175182482,0.11840662186838,"male"
"538",0.094762717663917,0.0536888888888889,0.160888888888889,0.83394847609927,0.4948542346089,0,0.074020769154397,"male"
"539",0.093163413081212,0.0855148342059337,0.140081442699244,0.853310784710066,0.482366962012718,0,0.0781798133739934,"male"
"540",0.0945346170225344,0.0234800838574423,0.180796645702306,0.814498850153076,0.463573621222784,0,0.0744818498017654,"male"
"541",0.0876063289434443,0.0938666666666667,0.123377777777778,0.844112969195515,0.439875027373052,0,0.0716100805183796,"male"
"543",0.0914652002791049,0.0816029143897996,0.134644808743169,0.842625568463281,0.466323018911089,0,0.0643667032854948,"male"
"544",0.0913720009529876,0.0819016921837228,0.126800966962127,0.855926722567507,0.50587065309329,0,0.0731226439098822,"male"
"545",0.0893416070146141,0.0701988636363636,0.138210227272727,0.85199933918805,0.514852250188382,0,0.0746919335289405,"male"
"546",0.0917203249970775,0.0378846153846154,0.162115384615385,0.821234543869828,0.475372567634267,0,0.0665639081341087,"male"
"548",0.0679618955915592,0.0912234042553191,0.127154255319149,0.94438662003041,0.625179860345593,0.0811702127659574,0.0816896430547709,"male"
"549",0.0678184832315368,0.0982668977469671,0.130294627383016,0.947677666517676,0.6349899192648,0.160866551126516,0.0857989768149791,"male"
"552",0.0686997587650652,0.0996346306592534,0.117426528991263,0.946567438890981,0.644403200814795,0.176362192216044,0.0863150102857207,"male"
"553",0.0653820532450942,0.112100089365505,0.114101876675603,0.942771149201229,0.565058683369278,0.182412868632708,0.0925770870471368,"male"
"556",0.0665376793978173,0.12094468614046,0.116072094468614,0.945122390639395,0.5768712017559,0.171932877563704,0.0869560889279008,"male"
"557",0.0652471188301774,0.104977257959714,0.107706302794022,0.952904120316726,0.642861717603059,0.175750487329435,0.0821704101306847,"male"
"558",0.0870483507970617,0.0657853403141361,0.148062827225131,0.91704696120823,0.608107587670675,0,0.10047717486047,"male"
"561",0.0733339100011905,0.0863829787234043,0.111329787234043,0.96151708122716,0.734525065903092,0.0599468085106383,0.0904720135966407,"male"
"562",0.0766876150884615,0.0346125461254613,0.124760147601476,0.956937164357117,0.699169281531486,0.0260885608856089,0.103000399475814,"male"
"563",0.0744592521577351,0.0751397011046134,0.127537361923327,0.97312692288763,0.783048030941152,0.0600389863547758,0.0970541559656474,"male"
"566",0.0761852165411011,0.0540958268933539,0.131344667697063,0.959287883930095,0.712753091421573,0.0599381761978362,0.100263865334529,"male"
"567",0.0702900957178044,0.0910813226094727,0.104593386952636,0.949020661258314,0.668256010377216,0.0600536193029491,0.101699938715328,"male"
"568",0.0711910841083304,0.0906642066420664,0.104354243542435,0.940378871377075,0.633189730053832,0.0601845018450185,0.083904731509528,"male"
"569",0.0798856328370929,0.0863847528290649,0.121072066706373,0.968367090918206,0.762795576823786,0.0108397855866587,0.10776420222884,"male"
"571",0.0901570605176864,0.0498249708284714,0.175939323220537,0.961351375944993,0.704402570983424,0.00637106184364061,0.104033219402421,"male"
"572",0.0814647769002207,0.0715608919382504,0.14568324757004,0.958706871179966,0.717075600591384,0.111903945111492,0.109436727661306,"male"
"573",0.0874235792817847,0.0199352750809061,0.177605177993528,0.95335551734774,0.701851953712422,0.00679611650485437,0.10689549351733,"male"
"574",0.0806639747327374,0.076595191682911,0.134814814814815,0.968708803691877,0.776187035343753,0.0935152696556205,0.111085453277569,"male"
"576",0.0810704213267312,0.09680690399137,0.122783171521036,0.971441518307794,0.774460980688788,0.110852211434736,0.111739159743194,"male"
"577",0.0802082067201216,0.0391775325977934,0.142246740220662,0.970014296000002,0.771717923836284,0.00744232698094283,0.112989979559555,"male"
"578",0.081462910129364,0.0654114365411437,0.141757322175732,0.966638194488098,0.748405674778575,0.10094839609484,0.0983377721832255,"male"
"581",0.0653370998680877,0.137698355968549,0.120686204431737,0.902564584830776,0.41745110047817,0.258784846318799,0.126885305901094,"male"
"583",0.0725477688323719,0.126437268395977,0.11561672842774,0.948443180690247,0.651537206647392,0.28,0.111285548238615,"male"
"584",0.067508164873306,0.133681043129388,0.124272818455366,0.909427750546582,0.403200043931886,0.131574724172518,0.12803432434323,"male"
"585",0.0754320952338964,0.128306997742664,0.123039879608728,0.939429853398489,0.623890323670505,0.137366440933032,0.129089941063866,"male"
"586",0.0789379180869499,0.124711263579188,0.128873642081189,0.933829079278007,0.562797801117596,0.262229845626072,0.1326283389817,"male"
"587",0.0740809267657595,0.131638591117917,0.127064828994385,0.92058984624911,0.524414836648709,0.260847371107708,0.131712826256073,"male"
"588",0.0631410904639249,0.137808032675289,0.115507147719537,0.922335592251209,0.463953588465412,0.255793056501021,0.132163570637361,"male"
"591",0.0691626643493843,0.146228813559322,0.099364406779661,0.942871863517121,0.617207386043445,0.279703389830508,0.131937847085251,"male"
"592",0.0879597289465656,0.123934426229508,0.131862891207153,0.916256498462273,0.573846699341343,0,0.123312330260421,"male"
"594",0.0671991454495928,0.167811447811448,0.0947474747474748,0.906929000443195,0.446186467348165,0.265387205387205,0.130455177271453,"male"
"596",0.0559542349546966,0.119891082368958,0.0973995915588836,0.901721279091844,0.337573302883792,0,0.117811191677423,"male"
"597",0.0554378673680363,0.121042893187553,0.0906644238856182,0.902347919895333,0.351130451921726,0,0.115180749564355,"male"
"598",0.0595371334555429,0.120122574055158,0.10267620020429,0.891240265896367,0.336755306891613,0.121838610827375,0.0948170447060115,"male"
"599",0.0542235651008564,0.122197140707299,0.0950188111361926,0.903492646537323,0.340566563298591,0,0.103282232793126,"male"
"600",0.0548064682338022,0.127245762711864,0.0759322033898305,0.87592654665763,0.342791542599305,0.189533898305085,0.094400515977296,"male"
"603",0.0540764837299484,0.12049853372434,0.0934017595307918,0.900882126610843,0.333114349494676,0,0.1022481059916,"male"
"607",0.0777296863726038,0.0829250457038391,0.120036563071298,0.973287431360665,0.783588250142008,0.0875319926873857,0.0956396786244531,"male"
"608",0.0701095065994163,0.09515625,0.107369791666667,0.950210000753485,0.66186672394723,0.189401041666667,0.0986088747501522,"male"
"610",0.083579118804176,0.0539502762430939,0.147541436464088,0.974281932693203,0.776759483927735,0.195883977900552,0.110245385381892,"male"
"612",0.084255137813054,0.0518945634266886,0.163986820428336,0.971676347004834,0.768141347343468,0.0230642504118616,0.106786250128209,"male"
"613",0.0752300083780491,0.117053941908714,0.126348547717842,0.957456524280064,0.70416295880188,0.260248962655602,0.111483971622431,"male"
"614",0.0723122977387358,0.101242937853107,0.113581920903955,0.96091301138089,0.705631791909945,0.215141242937853,0.0994384474338389,"male"
"616",0.0768121602186985,0.0975688816855754,0.128200972447326,0.965916991337462,0.729219163575574,0.272739059967585,0.103969450503498,"male"
"617",0.0803343709474336,0.101631530705775,0.126526122823098,0.970940540965676,0.762333873993891,0.118056828597617,0.120527406085048,"male"
"618",0.0726674786373537,0.116709323583181,0.114661791590494,0.963755815441994,0.717781207422994,0.231115173674589,0.123096333693471,"male"
"619",0.0778400575537928,0.0436433611289288,0.145477870429763,0.965313092963435,0.715838486833374,0.109018601667736,0.111043177484277,"male"
"620",0.072582747900357,0.109231685527099,0.117403216200119,0.954933163980652,0.673121635885511,0.228636092912448,0.104260377378102,"male"
"622",0.0819162023735924,0.0867747747747748,0.125621621621622,0.968319785428957,0.745048341375049,0.27772972972973,0.11285541691569,"male"
"623",0.0657680495178745,0.114465408805031,0.106834381551363,0.949379340154982,0.600748275004753,0.191069182389937,0.114003963444448,"male"
"624",0.083185705811665,0.0550972762645914,0.154241245136187,0.98199658896419,0.831346867264299,0.242801556420233,0.0992495856301042,"male"
"625",0.072466278074794,0.103405275779377,0.121870503597122,0.956395197197721,0.688634459488125,0.234340527577938,0.095537202165364,"male"
"626",0.0692970701975162,0.10130869899923,0.111008468052348,0.963429519015471,0.721719878435351,0.10949961508853,0.0933878703999838,"male"
"627",0.0784276854217784,0.0982268827454719,0.127321258341277,0.963302216155495,0.720682103422189,0.271458531935176,0.10999416943756,"male"
"628",0.0666915944300552,0.118682101513802,0.101727515583259,0.961162598614273,0.700490778855412,0.242101513802315,0.119315238136068,"male"
"629",0.0781535536962115,0.0832793136320305,0.138265014299333,0.967900550033251,0.744772749063771,0.237025738798856,0.100752018474032,"male"
"632",0.0770218469868459,0.0781655034895314,0.116969092721835,0.968273216929176,0.766287909705953,0.148793619142572,0.108887413107186,"male"
"633",0.0734257698713488,0.104732824427481,0.115894826123834,0.96953422093416,0.746184314474831,0.21540288379983,0.103929968898956,"male"
"635",0.0732009663180069,0.104033970276008,0.111762208067941,0.951795126507242,0.67539133560363,0.10343949044586,0.0939393824001956,"male"
"636",0.0599522469913541,0.119013806706114,0.101065088757396,0.891543118412975,0.363008059360609,0,0.101049942466081,"male"
"637",0.0816825061620384,0.0572679245283019,0.143275471698113,0.976532970207676,0.826099138470787,0.10291320754717,0.124463211870452,"male"
"638",0.0810823720400018,0.0743979057591623,0.138167539267016,0.974900150682793,0.813087595354452,0.126073298429319,0.103186991273496,"male"
"639",0.0766809497392954,0.114347305389222,0.13111377245509,0.941808963372155,0.625043088001502,0.109317365269461,0.122957919819014,"male"
"640",0.0671354349159237,0.108985507246377,0.106086956521739,0.946448712559725,0.622826358836489,0.106666666666667,0.10406810133277,"male"
"642",0.0729472184024186,0.0170654627539503,0.114191121143717,0.93353841488526,0.601207082179349,0.0111662904439428,0.178502971149826,"male"
"644",0.075060940663822,0.0337931034482759,0.136823956442831,0.958994006791914,0.690903818470225,0.0115607985480944,0.169233611536786,"male"
"646",0.0751992502085668,0.0567471410419314,0.138043202033037,0.937676654841347,0.609028147679945,0.198526048284625,0.168193850481512,"male"
"647",0.0673683936422482,0.11209705372617,0.0832235701906412,0.940401167618339,0.664616123271515,0.190467937608319,0.160875718772104,"male"
"649",0.078842732670067,0.0749577647823262,0.126081871345029,0.94604805158805,0.660669550941797,0.199402209226771,0.169235678116083,"male"
"651",0.0675620608484407,0.105085158150852,0.0921411192214112,0.932010013962441,0.594162661230659,0.185133819951338,0.177769740270593,"male"
"653",0.0765766655943138,0.10650142993327,0.121182078169685,0.930487377784974,0.59344399651907,0.232755004766444,0.104608078689255,"male"
"654",0.0797488176785224,0.0223008849557522,0.134567733151804,0.959707353011042,0.748812703770456,0.0072430224642614,0.10438564349642,"male"
"655",0.0855642398280767,0.0693137254901961,0.15578431372549,0.961655424038777,0.72977447870591,0,0.110159204338249,"male"
"656",0.0804598044423198,0.0958538522637013,0.119428117553614,0.958059426270558,0.708361136682696,0,0.120496280839578,"male"
"657",0.0706210803235018,0.108262711864407,0.111525423728814,0.950714177165829,0.657429941758803,0,0.103740105422943,"male"
"658",0.0705986069309787,0.109449152542373,0.110635593220339,0.949564452560535,0.66794607053056,0,0.111993691104882,"male"
"661",0.0781503032171589,0.108202614379085,0.121013071895425,0.957529971663216,0.678299138357094,0,0.124321809201093,"male"
"663",0.0654453153933598,0.104087468460891,0.109974768713204,0.930958821512987,0.55683634237867,0.110445752733389,0.101183133630203,"male"
"664",0.0651608331632468,0.0992709077912795,0.100471765546819,0.919335359583185,0.552073178280576,0.0980700500357398,0.0957000635869123,"male"
"665",0.0704975642420712,0.0979738968303294,0.114505904288378,0.949192676270679,0.631025568809519,0.108241143567433,0.101875593154085,"male"
"666",0.0462803743233411,0.127340425531915,0.0714893617021277,0.89181975912824,0.213012749509878,0.193803191489362,0.115972115059114,"male"
"668",0.0494870213472524,0.133107464266808,0.0834515616728428,0.909150764704929,0.213391432973453,0.13577554261514,0.120800723919951,"male"
"669",0.0506751031268051,0.129047141424273,0.0895887662988967,0.917160398138997,0.205177134701099,0.12567703109328,0.11411869219132,"male"
"670",0.0503923187119857,0.128824163969795,0.0906148867313916,0.915823506966725,0.234360074592274,0.120064724919094,0.115067413790308,"male"
"672",0.0636485960539641,0.0956618156618157,0.0991545391545391,0.887308115485932,0.389774877350503,0.0944975744975745,0.0996708879507646,"male"
"674",0.063457391103734,0.0963252541047694,0.100265832681783,0.885277462824069,0.398488488336451,0.0939171227521501,0.0953821981685103,"male"
"675",0.0611397784204811,0.0973615635179153,0.0996416938110749,0.883206855670819,0.41602964424138,0.093485342019544,0.102147017983557,"male"
"676",0.0593113063790481,0.0995342465753425,0.0983835616438356,0.908597417597503,0.42164981687439,0.0947397260273972,0.0990358186804421,"male"
"677",0.0603799256712409,0.105103857566766,0.105727002967359,0.912332254647387,0.489013328582078,0.103857566765579,0.110410356029907,"male"
"678",0.0601300655784385,0.0973621103117506,0.0980335731414868,0.89788537326036,0.418336325768231,0.0949000799360512,0.09489514838696,"male"
"679",0.060682749293501,0.104336356141797,0.105259686727123,0.91597547676193,0.438488346266948,0.0948722176422094,0.10036009479784,"male"
"680",0.0630103112581373,0.0986455331412104,0.0996541786743516,0.867334605784507,0.3155482682965,0.0988472622478386,0.100271312952881,"male"
"683",0.0607451948193282,0.0985270049099836,0.101047463175123,0.885867935169276,0.401103011810853,0.101276595744681,0.0973393194568774,"male"
"684",0.0580633991413851,0.0982383419689119,0.0998963730569948,0.891983110443312,0.403200383896863,0.0980310880829015,0.109455888102093,"male"
"685",0.0596160877759589,0.100177276390008,0.103110394842869,0.902960231133034,0.424030738285735,0.0985979049153908,0.109356248446276,"male"
"686",0.0613959972865699,0.0962296353762607,0.0979674166020171,0.88594236531758,0.412892569125169,0.0953607447633825,0.0994900313760245,"male"
"687",0.0600964699145584,0.101624365482233,0.106125211505922,0.90663781595647,0.418998820410648,0.105177664974619,0.102148470188645,"male"
"688",0.0629402972477575,0.0957459379615953,0.0982274741506647,0.888958608314564,0.416013827607378,0.0934711964549483,0.0963157414437857,"male"
"689",0.0589047084227482,0.102083333333333,0.100208333333333,0.8960260237904,0.445363094006594,0.0995833333333333,0.105999072654962,"male"
"691",0.0670940405568626,0.0917359413202934,0.0972127139364303,0.89287816119636,0.409349007798945,0.0901385493072535,0.0922675469780167,"male"
"692",0.0606787001528761,0.0970952050034746,0.100597637248089,0.898705802115815,0.420846279894344,0.0953439888811675,0.0979850713373979,"male"
"694",0.0617566425536164,0.0967630961688819,0.101798279906177,0.892001762394341,0.422900721861092,0.0998279906176701,0.096414968940507,"male"
"695",0.0607390378554042,0.0987179487179487,0.100961538461538,0.900474736870786,0.408400323414137,0.100064102564103,0.0958033423766314,"male"
"696",0.0621026099613043,0.0964794007490637,0.10025468164794,0.893060874096783,0.424735503454147,0.0964794007490637,0.0947275558548691,"male"
"698",0.0627362345534453,0.0962762762762763,0.0985885885885886,0.883183001120694,0.391122108811036,0.093963963963964,0.0951250037789778,"male"
"700",0.0621626098206237,0.0948644793152639,0.0966619115549215,0.889844066620951,0.411598224855181,0.094265335235378,0.0907855982298137,"male"
"704",0.0613492303960448,0.0956047197640118,0.101592920353982,0.909932821792045,0.447821229854297,0.0953982300884956,0.099987224519884,"male"
"705",0.0590217377399404,0.0998107255520505,0.103123028391167,0.905954122915034,0.439216143147272,0.0942902208201893,0.10091678205828,"male"
"706",0.0601921282801086,0.0982884310618067,0.0987321711568938,0.888853402173531,0.396657709712409,0.0978446909667195,0.101819719604922,"male"
"707",0.0630659998592141,0.0997073170731707,0.106991869918699,0.903949309516851,0.434983393337317,0.0935609756097561,0.0916869960179869,"male"
"708",0.0580705468239027,0.0982456140350877,0.0976315789473684,0.893303200659041,0.407681110192044,0.0949707602339181,0.0954229140993911,"male"
"712",0.0639305746206751,0.0951167728237792,0.0996744515215853,0.906055795436926,0.452211621562836,0.0929370134465676,0.107234291023216,"male"
"713",0.0592804075719277,0.100755020080321,0.101879518072289,0.895831444665438,0.412755516239306,0.0940080321285141,0.0998881978931092,"male"
"715",0.062741551510542,0.0985759493670886,0.103892405063291,0.893399501488483,0.422655099072284,0.0912658227848101,0.104468920373004,"male"
"716",0.0622241631702809,0.0948710601719198,0.098080229226361,0.892498337720759,0.410618768630081,0.0936676217765043,0.10018395059507,"male"
"717",0.0573783129889048,0.102033898305085,0.101386748844376,0.895498114893626,0.417326037768678,0.10613251155624,0.111854900823772,"male"
"718",0.062465639738837,0.095531914893617,0.0959574468085106,0.910381169913302,0.466958125572573,0.0942553191489362,0.0899670808334452,"male"
"719",0.0580775627007314,0.0986774193548387,0.0989032258064516,0.879665488582311,0.406525927224291,0.0991290322580645,0.0996792627857257,"male"
"721",0.060044654275857,0.101167066346922,0.105643485211831,0.905334441202764,0.42937442766349,0.102509992006395,0.100835322337161,"male"
"722",0.0633194388312464,0.0944209759650401,0.0980917698470503,0.891534343524206,0.395373315963287,0.09360524399126,0.0941155480675999,"male"
"725",0.0589154751936029,0.112582322357019,0.103362218370884,0.934391264429528,0.484771090217927,0.169844020797227,0.109519085729189,"male"
"727",0.0651546754115128,0.10388785046729,0.104934579439252,0.951344667034661,0.678931117828327,0.196261682242991,0.102025735563044,"male"
"728",0.0611490332873985,0.111086956521739,0.109184782608696,0.935955139968937,0.497411703596539,0.178423913043478,0.0925104492566938,"male"
"729",0.0624978788087327,0.100195048762191,0.102505626406602,0.939591074707111,0.562566607727643,0.0936834208552138,0.0953618774762885,"male"
"730",0.0580388946225582,0.107408491947291,0.104128843338214,0.913573205692059,0.421615478183701,0.0930600292825769,0.0947467608176848,"male"
"732",0.061634105856593,0.107879961277832,0.107608906098742,0.943896797626355,0.566974641861433,0.175914811229429,0.0948938162373796,"male"
"734",0.0599731661926256,0.0996844181459566,0.0983037475345168,0.926595399510658,0.473015630991725,0.0930571992110454,0.0931420649138238,"male"
"736",0.0609126077705806,0.10807476635514,0.106504672897196,0.936688688591167,0.529282087842701,0.193644859813084,0.101996718421396,"male"
"737",0.0602014923737455,0.114736842105263,0.107894736842105,0.93729133884929,0.477382814227019,0.0944736842105263,0.0945625786756091,"male"
"739",0.0588035357701024,0.101159420289855,0.0979710144927536,0.935981378209986,0.537196987434133,0.0971014492753623,0.107601523047102,"male"
"740",0.0591910451614336,0.110909090909091,0.0987012987012987,0.940522796047398,0.529781495719192,0.198441558441558,0.0907312332183183,"male"
"741",0.0622670386071284,0.0994612794612795,0.101346801346801,0.933378039005348,0.608263588339007,0.0975757575757576,0.0882465984746555,"male"
"742",0.059222586408984,0.108086021505376,0.101161290322581,0.936470991878326,0.509377907650523,0.100258064516129,0.107460252279685,"male"
"743",0.0578772138132525,0.106650124069479,0.10317617866005,0.907188006299653,0.415658025513881,0.207047146401985,0.0964474934722833,"male"
"744",0.0582832899309745,0.10903747244673,0.103688464364438,0.935345626924526,0.509350268939864,0.213343130051433,0.0973166189485288,"male"
"745",0.0567869893442965,0.109795918367347,0.0987755102040816,0.917171196602622,0.439120979054412,0.194285714285714,0.0899360668613925,"male"
"746",0.0573577048985538,0.110656316160903,0.10136908962597,0.940428258238459,0.480574095995271,0.0964290755116443,0.0957823257183137,"male"
"747",0.0607091104648118,0.100879689521345,0.101060802069858,0.939419072574961,0.585031341594261,0.0981630012936611,0.0937620429234946,"male"
"749",0.0611631474947761,0.1053125,0.1034375,0.941115247346304,0.528956605370262,0.089375,0.0908410736444732,"male"
"750",0.0570542378881383,0.106938775510204,0.101428571428571,0.925395537614566,0.433663364688342,0.179795918367347,0.0980689703948894,"male"
"751",0.0575182811505565,0.110073206442167,0.0973645680819912,0.938387449202184,0.475869686613242,0.0912152269399707,0.0936565768354038,"male"
"753",0.0602665675009666,0.106296296296296,0.101687242798354,0.929765198597422,0.525730788954866,0.185802469135802,0.0881022760070564,"male"
"754",0.0599147797288996,0.112895204262877,0.0999644760213144,0.948220741813361,0.535740284635718,0.207637655417407,0.110690835760236,"male"
"755",0.063235060532239,0.103001328021248,0.10597609561753,0.953462055743856,0.66251572468097,0.0920318725099602,0.101888217214681,"male"
"756",0.0613125732576778,0.114545454545455,0.108516746411483,0.945400238961217,0.50592857985719,0.1096331738437,0.0961945905574571,"male"
"757",0.0603827977787457,0.11190053285968,0.104689165186501,0.941057826683395,0.497156380740198,0.183765541740675,0.0939407374210199,"male"
"758",0.0600549415628125,0.113972602739726,0.096986301369863,0.946957500886897,0.555714384617415,0.0901369863013699,0.104607685091182,"male"
"760",0.0582989198318863,0.1097583081571,0.104682779456193,0.926255096131312,0.415543908999219,0.0964350453172205,0.0956416521447263,"male"
"762",0.068373240336183,0.101287878787879,0.108712121212121,0.947456685294056,0.678546243213852,0.208939393939394,0.106672741238238,"male"
"764",0.0600775273510747,0.105885256014806,0.10553979025293,0.933683462047517,0.511419444672734,0.210906847624923,0.0965367022644229,"male"
"765",0.0571883355168005,0.108920570264766,0.0992260692464359,0.931908266974969,0.444205855172042,0.186666666666667,0.095105320601589,"male"
"766",0.0582063834069666,0.100225035161744,0.0962869198312236,0.921532865226305,0.426868049191156,0.195133614627286,0.0958524049070674,"male"
"767",0.0584564640627269,0.110631844987363,0.100016849199663,0.938019372776169,0.4650953035486,0.18564448188711,0.102844638357114,"male"
"771",0.0581548992581647,0.111096774193548,0.107032258064516,0.925691716238133,0.441864107158023,0.217677419354839,0.0904588467152957,"male"
"773",0.0587071429016204,0.103127572016461,0.102551440329218,0.930425790886872,0.481642736187677,0.194156378600823,0.1087059675141,"male"
"775",0.0662311682823098,0.106415094339623,0.110943396226415,0.938712230794404,0.648565119200509,0.210943396226415,0.103951338631609,"male"
"776",0.0594494069819765,0.112721758908264,0.103805913570887,0.938707717258481,0.464442648500902,0.170037907505686,0.0983576477645232,"male"
"777",0.0618856182635555,0.110480167014614,0.108726513569937,0.938945774632982,0.574296741521781,0.215407098121086,0.1066665198899,"male"
"779",0.0590778627036317,0.11172859450727,0.102229402261712,0.919637004417994,0.360737259544369,0.209886914378029,0.0911198753323173,"male"
"784",0.0563955239538272,0.105173635719348,0.101800141743444,0.915375612798419,0.408378543229713,0.205584691708008,0.0985893353433598,"male"
"786",0.0611484063917319,0.117700282752121,0.105032987747408,0.943536738191332,0.504262202055214,0.0971159283694628,0.106113735773227,"male"
"787",0.0580802631600346,0.108630705394191,0.103983402489627,0.907748661321049,0.496538391589804,0.105726141078838,0.10754367920231,"male"
"788",0.0602017848987699,0.103256379100851,0.0995139732685298,0.942560562346294,0.576993051329317,0.186439854191981,0.0977037028529115,"male"
